02/03/2009;08:00;1188.934296;1208.700227;1171.063728;1172.417559;204238
02/03/2009;12:00;1172.146793;1182.165141;1163.482275;1176.479051;170406
02/03/2009;16:00;1177.29135;1184.602037;1174.312922;1183.789738;900
02/03/2009;20:00;1184.602037;1187.580465;1182.706674;1185.685102;1949
03/03/2009;00:00;1185.143569;1187.580465;1177.562116;1178.645181;4378
03/03/2009;04:00;1178.374415;1187.580465;1172.688325;1186.226634;12165
03/03/2009;08:00;1186.226634;1187.038932;1160.774613;1170.251429;177860
03/03/2009;12:00;1170.792962;1193.808087;1150.214732;1156.171588;173394
03/03/2009;16:00;1156.171588;1162.669976;1152.922394;1162.39921;1782
03/03/2009;20:00;1162.39921;1173.229857;1160.503847;1172.417559;1177
04/03/2009;00:00;1172.417559;1182.706674;1172.417559;1181.894375;4150
04/03/2009;04:00;1181.894375;1187.851231;1171.334494;1186.768166;13345
04/03/2009;08:00;1186.768166;1209.783292;1182.97744;1199.764943;210758
04/03/2009;12:00;1199.494177;1218.447809;1192.18349;1197.328047;193404
04/03/2009;16:00;1197.328047;1201.118774;1193.808087;1196.786515;722
04/03/2009;20:00;1197.057281;1197.598813;1185.955868;1188.66353;1087
05/03/2009;00:00;1187.580465;1193.537321;1184.060504;1189.205062;2847
05/03/2009;04:00;1189.205062;1191.912724;1176.208285;1182.97744;16011
05/03/2009;08:00;1182.97744;1197.057281;1165.648404;1170.251429;200245
05/03/2009;12:00;1170.251429;1181.082076;1161.045379;1171.876026;199557
05/03/2009;16:00;1171.876026;1174.583688;1167.814534;1169.980663;1074
05/03/2009;20:00;1170.522195;1172.688325;1168.897598;1172.417559;454
06/03/2009;00:00;1172.417559;1177.020584;1168.626832;1173.229857;2770
06/03/2009;04:00;1173.500623;1179.999012;1161.045379;1176.208285;20573
06/03/2009;08:00;1176.208285;1178.645181;1130.719567;1143.174811;241018
06/03/2009;12:00;1143.445577;1166.731469;1129.636502;1165.91917;188498
08/03/2009;16:00;1166.189937;1174.583688;1163.211509;1168.0853;1740
08/03/2009;20:00;1169.439131;1169.439131;1161.045379;1166.460703;561
09/03/2009;00:00;1166.189937;1166.460703;1142.362513;1151.027031;9301
09/03/2009;04:00;1151.297797;1172.688325;1143.174811;1161.857678;67066
09/03/2009;08:00;1161.316145;1178.103648;1132.61493;1136.676423;201488
